type,title,release_year,duration,listed_in,description
Movie,The Spectaculars,2020,87 min,Comedy,"Ed Lima is an egocentric stand-up comedian who decides to participate in a comic trio contest to escape from prison and make his big return. To this end, he agrees to work with a lunatic, a nerd, and a dreamer. His trio goes to the finals. Will they take the prize in the end? It will depend on what each of us believes what the prize should be."
Movie,The Sklar Brothers: What Are We Talking About?,2014,69 min,Comedy,"The Sklar Brothers bring their A Game to Madison Wisconsin with their energetic new comedy special. Watch the former zygote duo duke it out over sports, mullets, and airport etiquette, invoking their powerhouse humor worthy of the hall of fame."
Movie,The Secret Life of Walter Mitty,1947,111 min,Comedy,A clumsy daydreamer gets caught up in a sinister conspiracy.
Movie,The Romantics,2010,97 min,Comedy,"Oscar winner Anna Paquin and Katie Holmes lead an all-star cast in The Romantics: a generational ""dramedy"" about friendship, rivalry and loyalty."
Movie,The Perfect Match (1987),1988,89 min,Comedy,"Tim and Nancy appear to have nothing in common, and from their first date their relationship looks destined for termination. But who needs something in common when they're in love."
Movie,THE PARTY,2019,91 min,Comedy,"Doña Matilde gets up on her 70th birthday with the desire to have a great celebration. Her 4 children with their respective families gather to celebrate, as soon as they arrive the dance begins until Doña Matilde fades and apparently dies, the party then becomes a battle to see who gets the best part of the inheritance."
Movie,The Owl and the Pussycat,1970,97 min,Comedy,"A stuffy author enters into an explosive relationship with his neighbor, a foul-mouthed, freewheeling prostitute."
Movie,The Out of Towners,1970,97 min,Comedy,"The top candidate for a prestigious promotion at his company's corporate headquarters in New York City, George, accompanied by his wife Gwen is all set to take a bite out of The Big Apple."
Movie,The Odd Couple,1968,105 min,Comedy,"Two divorced men decide to share a New York apartment. Fussy Felix, fastidious to a fault. He proves that cleanliness is next to insanity. And Oscar, who wreaks havoc on a tidy room with the speed and thoroughness of a tornado."
Movie,The Nutty Professor (1963),1963,107 min,Comedy,"Jerry Lewis plays a timid, nearsighted chemistry teacher who discovers a magical potion that can transform him into a suave and handsome Romeo. The Jekyll and Hyde game works well enough until the concoction starts to wear off at the most embarrassing times."
Movie,The Night is Young,2016,89 min,Comedy,"Los Angeles is a city full of clichés, and Matt and Dave are living proof. Matt, an unhappy actor, and Dave, an unsuccessful writer, just fit the stereotypes. Syd and Amy are also struggling with clichés of their own, a waitress/actress and a joyless workaholic."
Movie,The Myth of Fingerprints,1997,91 min,Comedy,"The adult children of a conservative New England family return home for Thanksgiving weekend and find themselves forced to come to grips with their family's dysfunction. The prime difficulty comes from the fact that their parents, particularly their already taciturn and enigmatic father, are rapidly distancing themselves from their children."
Movie,The Missing Corpse,1945,78 min,Comedy,"A feud between rival newspapermen Kruger (Bromberg) and McDonald (Guilfoyle) goes deadly when blackmailing McDonald ends up murdered and his corpse planted in the trunk of Kruger's car. Good guy Kruger attempts to hide McDonald's body, with the help of chauffeur Hogan (Jenks), to keep from being charged with murder. However, zany scenarios occur as the body just won't stay hidden, and keeps on popping up in multiple places where Kruger is located, leading to him hiding the body again and again while Kruger tries to find the real killer."
Movie,The Lucy Show - Vol. 2,2001,127 min,Comedy,"""The Lucy Show"" was the 3rd series which Lucille Ball used to dominate the Monday TV line-up on CBS. Like her earlier series, ""I Love Lucy,"" it ran six seasons, and stayed in the top 10 in the ratings for its entire run. Enjoy 5 episodes: ""Lucy & the Ring-A-Ding-Ring"" - ""Lucy Gets Caught Up in the Draft"" (Jim Nabors) - ""Viv Visits Lucy"" - ""Main Street USA"" (Mel Tormé) - ""Lucy Meets the Law"""
Movie,The Lucy Show - Vol. 1,1999,127 min,Comedy,"The Lucy Show was the 3rd series which Lucille Ball used to dominate the Monday TV line-up on CBS. Like her earlier series, I Love Lucy, it ran six seasons, and stayed in the top 10 in the ratings for its entire run. Enjoy 5 episodes: Lucy gets a roommate (Carol Burnett) - Lucy & Carol in Palm Springs (Carol Burnett) - Lucy meets John Wayne - Lucy with George Burns - Lucy meets the Berles."
Movie,The Ladies Man,1961,96 min,Comedy,"After being jilted by his gal, Herbert swears off romance and is determined to live his life as a confirmed bachelor. However, he then finds employment at a Hollywood boardinghouse for women, and the female residents go wild over the new help!"
Movie,The Kid From Brooklyn,1946,109 min,Comedy,"After a timid milkman knocks unconscious a boxing champion who was accosting his sister, he decides to take up boxing himself in order to impress a beautiful nightclub singer."
Movie,The Italian Job (1969),1969,99 min,Comedy,"Charlie is out of jail and on the make with a plan for the heist of the century. Aided by top criminal mastermind Mr Bridger, Charlie sets off with a team of villains and to lift $4,000,000 from under the noses of the Turin Polizei."
Movie,The Irish Comedy Tour,2019,57 min,Comedy,"A fast-paced, raucous ride across America with four joke-slinging entertainers who know how to party and put on a great show. Get a lighthearted look at life on the road and the high-spirited experience of being Irish in America."
Movie,The Hottie and the Nottie,2008,91 min,Comedy,A woman agrees to go on a date with a man only if he finds a suitor for her unattractive best friend.
Movie,The Hero,2017,97 min,Comedy,"World-renowned icon Sam Elliott stars as an aging actor confronting mortality in ""The Hero,"" a beautifully poignant celebration of life and the legacies we leave behind. Also starring Laura Prepon, Nick Offerman, and Krysten Ritter."
Movie,The Front,1976,95 min,Comedy,"Woody Allen plays a bookmaker who become ""a front"" for a group of blacklisted Hollywood screenwriters who aren't able to get a job, because of their alleged communist ties. The Front was written by blacklisted Walter Bernstein and features performances from several blacklisted entertainers, including Herschel Bernardi, Joshua Shelley, Lloyd Gough, and Zero Mostel."
Movie,The Forbidden Dance,1990,97 min,Comedy,"When the Brazilian rainforest home of young Princess Nisa is threatened by greedy American businesses, she travels to Los Angeles to find a way to stop the rainforest destruction herself. When a young man who loves to dance crosses her path, and together they enter a televised lambada contest, Nisa might have found the answer to her prayers."
Movie,The Flying Deuces,1939,68 min,Comedy,"Oliver is heartbroken when he finds that Georgette, the inkeeper's daughter he's fallen in love with, is already married to dashing Foreign Legion officer Francois."
Movie,The Farewell (4K UHD),2019,100 min,Comedy,"In this funny, heartfelt story, Billi’s (Awkwafina) family returns to China under the guise of a fake wedding to stealthily say goodbye to their beloved matriarch – the only person that doesn’t know she only has a few weeks to live."
Movie,The Extraordinary Journey of the Fakir,2019,98 min,Comedy,"Aja, a clever young street magician from Mumbai, sets out on an extraordinary journey when his mother passes away, to find the father he never knew. He discovers love in a Swedish furniture store in Paris, mortal danger with Somali migrants in England, fame on a dance floor in Rome and adventure in a hot-air balloon over the Mediterranean sea."
Movie,The Cowboy and The Lady,1936,92 min,Comedy,"A lonely socialite masquerades as a maid and meets an unpretentious, plain-spoken cowboy who is unaware of her true identity."
Movie,The Court Jester,1956,101 min,Comedy,"Danny Kaye plays kind-hearted entertainer Hawkins who disguises himself as the legendary king of jesters, Giacomo. Hawkins infiltrates the court of the evil villain Basil Rathbone, but when a sorceress hypnotises him, royal chaos ensues."
Movie,THE BRANCH,2019,89 min,Comedy,"The employees of the Industrial Zone Branch of the Banco Nacional Obrero, after a long vacation, must return to work and resume their routine, something that will not be easy, because their bosses came up with the idea of conducting a survey of work environment, which will reveal true personalities in the office."
Movie,The Bishop's Wife,1948,110 min,Comedy,An angel in human form enters the life of a bishop in order to help him build a new cathedral and repair his fractured marriage.
Movie,The Beautician And The Beast,1997,107 min,Comedy,A New York cosmetologist mistakenly thought to be a science teacher is offered a job to teach the children of an Eastern European dictator.
Movie,The Band's Visit,2008,87 min,Comedy,"A band comprised of members of the Egyptian police force head to Israel to play at the inaugural ceremony of an Arab arts center, only to find themselves lost in the wrong town."
Movie,The Amazing Adventure,1937,62 min,Comedy,"Ernest must earn his own living for one year using none of his current wealth. Ernest bets him 50,000 English pounds that he can."
Movie,The Affairs of Cappy Ricks,1937,58 min,Comedy,"Captain Cappy Ricks returns home after an extended trip overseas to find his daughter engaged to a man he doesn't approve of, his shipping business taken over by his future mother-in-law, his beloved yacht completely automated, and it appears no one in the family will honor his authority anymore. So he makes a plan with his friend Bill (Talbot) to trap his entire family on board the yacht, to try to gain back his position as the head of the family by bossing everyone around, which backfires. Then Cappy and Bill fake a fire on board to shipwreck the family on an island as a last resort, but the plan goes wrong once again, and the whole group becomes shipwrecked for real! A zany comedy filled with great laughs and slapstick mis-adventures."
Movie,That Uncertain Feeling,1941,94 min,Comedy,"Six years into their marriage, Jill Baker (Oberson) contracts a case of recurring hiccups. Her busy husband Larry (Douglas) sends Jill to Freudian psychologist Vengard and he concludes that the hiccups are caused by her marital problems. When Jill meets hilarious but highly neurotic concert pianist Sebastian (Meredith) in the doctor's waiting room, she decides to begin a relationship with Sebastian and file for divorce. Larry, still in love with Jill, initially agrees, but the separation doesn't last long and they reunite after a multitude of hilarious hijinks. Meredith steals the film."
Movie,Tennessee Queer,2014,90 min,Comedy,"Religion, politics and gay pride clash in a small Tennessee town when out, proud and living in New York Jason Potts returns home to make life better for the LGBT teenagers."
Movie,Tel Aviv On Fire,2019,96 min,Comedy,"Salam, an inexperienced young Palestinian man, becomes a writer on a popular soap opera after a chance meeting with an Israeli soldier. His creative career is on the rise - until the soldier and the show's financial backers disagree about how the show should end, and Salam is caught in the middle."
Movie,Teenkahon,2014,124 min,Comedy,"Teenkahon (Three Obsessions) is a triptych film in Bengali by debutant filmmaker Bauddhayan Mukherji. It is a rare international art house film from Bengal which, as a piece of social document, tries to capture the changing face of morality, the degeneration of values, the increasing pollution of the spoken language and the changing social fabric of Bengal through three stories."
Movie,Teen Lust,2015,80 min,Comedy,An awkward high school student strives to lose his virginity before his parents and their Satanic cult can sacrifice him to the devil.
Movie,Tamizh Padam 2,2018,138 min,Comedy,A stringent cop tries all the possible ways to nab a dreaded don who poses a big threat to the society.
Movie,Taking 5,2008,90 min,Comedy,Two geeky teens kidnap the world's most famous boy-band in an attempt to make them play at their high school and thus boost the girls' popularity.
Movie,Takatak,2019,143 min,Comedy,"Kamakshi and Minakshi are siblings, but their similarities end there. While Kamakshi is level-headed and mature, her younger sister is rather wild and impulsive. With Kamakshi getting hitched to a porn addicted government employee and Minakshi ending up in the middle of a love triangle, the two sisters are about to get caught up in a roller coaster ride of a lifetime."
Movie,Stitches,2012,86 min,Comedy,"In this deliriously twisted slasher comedy, vile and foul-mouthed hired clown Stitches meets an untimely end thanks to a party prank gone horribly - and hilariously - awry. Years later, he returns from the grave, ready for revenge..."
Movie,Still Today,2020,82 min,Comedy,"After being left at the altar, Pete's groomsman give him a wedding gift he'll never forget. An escort. Maybe it's the Lunar Eclipse, maybe it's fate, but after a magical night in the city maybe this girl is what Pete needed all along."
Movie,Sticky Fingers,1988,85 min,Comedy,"This comedic fable is about two broke musicians, Lolly and Hattie on the run from the Chinese Mafia because of a bag of drug money left in their apartment. They start to borrow the money to replace their stolen instruments and pay their rent."
Movie,Steve Byrne: The Byrne Identity,2010,73 min,Comedy,Steve Byrne has established himself as one of the premier stand-up comedians of his generation.
Movie,Stage Door Canteen,1943,135 min,Comedy,"A war time romance bloomes in WWII between canteen hostess Eileen and visiting soldier Dakota at New York's famous Stage Door Canteen. Their story provides the backdrop for showing the greatest film, stage, comedy, and musical actors of the day performing multiple plays, acts, and musical numbers, or serving drinks and food to U.S. servicemen at this famous non-profit establishment. See the likes of Katherine Hepburn, Helen Hayes, Kenny Baker, Ralph Bellamy, Charlie McCarthy, Ray Bolger, Tallulah Bankhead, Jean Hersholt, Gypsy Rose Lee, Harpo Marx, Johnny Weissmuller, and many more in this star-studded production. At the time, profits for this film were entirely donated to various wartime fundraising efforts."
Movie,Spooks Run Wild,1941,71 min,Comedy,"The East Side Kids are sent to a mountain camp. Stranded in a small rural town, they hear about a ""monster killer"" roaming the countryside. At night, they sneak out. Peewee is shot by a grave-digger, and they are forced to seek aid at an old mansion. The owner of the mansion (Lugosi), insists that the boys spend the night. After seeing PeeWee walk around the house in a trance, the boys decide that the man turned him into a zombie. They gang up on him and tie him up. The nurse at the boys camp (Dorothy Short) sets out to find the missing boys with Von Grosch (Dennis Moore), who has come to rid the town of the killer- or has he?"
Movie,Sonu Ke Titu Ki Sweety,2018,138 min,Comedy,"Sonu and Titu are childhood friends. Titu has always been a naive lover, who falls in love easily and Sonu has always had to step in to save him. But Sweety is the perfect bride and Titu is head over heels in love with her. Sonu's instinct to protect Titu at whatever cost, makes him feel that she's too good to be true."
Movie,Son of the Navy,1940,71 min,Comedy,"Steve Moore (Dunn) is trying to get back to his base at San Pedro when he meets orphan boy Tommy (Spellman) and his dog, who is looking for a mother and father to adopt him. Steve decides to pretend that Tommy is his son so that it will be easier to get a ride. However, Tommy likes the idea a little too much and decides Steve will be his permanent father. Steve then decides that Tommy is too troublesome, and tries to get rid of him several times, but eventually comes to care for Tommy, and comes to the decision to legally adopt the boy. Soon they meet a pretty lady (Parker), and both father and son do all they can to woo her and complete their little family."
Movie,Sometimes Always Never,2020,91 min,Comedy,"After his son Michael left over a game of Scrabble, Alan and his family barely spoke to each other. But when a mysterious online player emerges who might be their prodigal son, Alan must find the right words before he loses everything."
Movie,Social Animals,2018,83 min,Comedy,"This honest, uncompromising comedy chronicles the war stories and sexual misadventures of a tight circle of lovers and friends fighting to get their acts together, for better or worse."
Movie,Soapdish,1991,96 min,Comedy,"The cast and crew of The Sun Also Sets, America's hottest soap opera have on-screen drama and off-screen craziness with enough dirty laundry to keep everyone in hot water in this unadulterated comedy."
Movie,So Undercover,2012,94 min,Comedy,"A tough, street-smart private eye is hired by the FBI to go undercover in a college sorority."
Movie,Snowbound for Christmas,2019,84 min,Comedy,"Rachel is excited about her new job as a marketing exec at a real estate development firm. Eager to impress Adrian, her boss, Rachel lands a spot on a big project. Before the presentation, a snowstorm traps her and Adrian at a resort where they realize there is more to their relationship than just business."
Movie,Sleepytime Gorilla Museum,2011,55 min,Comedy,Experimental rockers Sleepytime Gorilla Museum mix hard rock with performance art at NYC's the Bowery Ballroom.
Movie,Skills Like This,2007,87 min,Comedy,"Winner of the Audience Award at SXSW, this offbeat romantic comedy follows failed writer Max as he discovers something he thinks he's really good at: stealing."
Movie,Sitting on the Moon,1936,53 min,Comedy,"Songwriter Danny (Pryor) believes that the only way to jump-start fading movie star Polly's (Bradley) career is to end his partnership with lyricist Mike (Newell). Polly's friend Mattie (Kelton) manages to comfort Mike in teh interim. Then, Mike concocts a plan to separate Danny from Polly: he sends blonde seductress Blossom (Compton) to pretend to be Mike's girlfriend. But all ill feeligns and misunderstandings are resolved by the climactic musical finale."
Movie,Sinful Davey,1969,95 min,Comedy,"In 1821 a young Scotsman decides to be a criminal like his father, but falls in love first."
Movie,Shawn Pelofsky: Stretch It Out,2018,61 min,Comedy,"Comedienne, Shawn Pelofsky, stirs things up with her tales of growing up Jewish in Oklahoma, traveling to war zones and sailing on gay male cruises."
Movie,Shane Mauss: Mating Season,2013,65 min,Comedy,"Shane Mauss, an honorary evolutionary psychologist, brings countless years of watching Animal Planet to aid in discussions of Snoop Dog, crouton factories, and other important things."
Movie,Shadaa,2019,128 min,Comedy,"Amidst pressures from his parents to hurry up and wed, a young man seeks his perfect match. After many failed attempts with matchmakers, his parents are delighted when their son finally meets the woman of his dreams but things do not go as planned."
Movie,Shaadi Mubarak,2021,133 min,Comedy,"Madhav, an introverted software employee who gets compelled to meet 3 brides of alliances arranged by a marriage bureau run by Jayamma. Bhanumati, daughter of Jayamma, a happy, go-lucky girl had to accompany Madhav in meeting his set alliances. In the journey, they find love in each other, yet, they don't express it. The story takes new turns with each alliance they meet."
Movie,Sex Ed,2014,92 min,Comedy,"First time teacher Eddie Cole turns his detention class into Sex Ed., but he might not be the best teacher since his students seem to have more experience than him."
Movie,Separate Ways,1981,93 min,Comedy,"Karen Black stars as Val, a neglected wife who must leave her husband and find herself before attempting to reconstruct her marriage. With new-found dignity and a fresh perspective, Val and her husband vow to try again."
Movie,Sensitivity Training,2018,86 min,Comedy,A misanthropic scientist is forced into sensitivity training at work and forms an unlikely friendship with the bubbly woman assigned to be her coach.
Movie,Selfie Dad,2020,97 min,Comedy,"Parenting is no joke! In this a light-hearted family film, one dad shakes off a mid-life crisis and reconnects with his family . . . with his Bible in one hand and his phone in the other. Featuring Michael Jr. and Chonda Pierce."
Movie,Sasheer Zamata: Pizza Mind,2017,73 min,Comedy,"Sasheer Zamata's ""Pizza Mind"" will give viewers food for thought. In this all-new stand-up special, Sasheer covers a spectrum of topics, from drugs to relationships, racism to politics - nothing is off limits. This multi-talented comedian incorporates different performance elements to express her opinions and dive into her personal life, truly giving you a piece of her mind."
Movie,Sarah Colonna: I Can't Feel My Legs,2015,67 min,Comedy,"New York Times Best Seller and ""Chelsea Lately"" regular, Sarah Colonna, has some stories to tell and she doesn't care what you think. From how to get out of jury duty to online dating, Sarah does not disappoint in this new special. Filmed live in Los Angeles, CA."
Movie,Saleslady,1938,63 min,Comedy,"Millionaire heiress Mary Dakin (Nagel) is tired of gold digging men constantly wanting to marry her for her money, so she decides to take a job at a department store to see if a man will love her for herself. While there, she meets fellow employee Bob Spencer (Heyburn), and the two fall in love and marry whithout Bob ever knowing about Mary's fortune. Mary is happy even though they are poor, but things go from bad to worse when Bob loses his job and Mary is forced to contact her grandfather for financial help. bob is angry at her deception, refuses her grandfather's money, and goes to work for a mattress company in dirct competition with her grandfather's. Eventually, the two companies decide to merge, and with Mary newly pregnant, all ends well for the couple."
Movie,Sakka Podu Podu Raja,2017,124 min,Comedy,A happy-go-lucky-guy falls in love with the sister of a ruthless gangster. How does the former convince his lover's brother is the rest of the movie.
Movie,Rotters,2015,22 min,Comedy,"'Oceans 11' meets 'Dumb and Dumber' in this action-packed slapstick riot of a show starring comedian Frank Skinner. Rotters follows a blundering gang of buffoons who attempt to rob an auction house owned by an antiques dealer (Skinner). Staring Phil Burgers, John Kearns, Sam Simmons, Lolly Adefope and Daniel Simonsen."
