type,title,release_year,duration,listed_in,description
Movie,Daniel Webb: Hoe's Parade Live At The Rose Bowl,2021,53 min,Romance,Daniel Webb brings queer comedy magic and a stunning head of hair to the stage. Hoe's Parade is a celebration of life where Daniel proudly makes world history as the first queer gay man to perform stand-up comedy live at the Rose Bowl!
Movie,With love from budapest,2021,65 min,Romance,"Gladys and Collins can connect their bond for each other to their childhood friendship and cultural sense developed from being raised in the heart of Lagos, West Africa, experiencing new survival challenges in central Europe, Gladys had to tap into an unfathomable level of self control, patience and courage to maintain balance at her work and home, some women can relate to this tale of love."
Movie,Jaan! Jaan Loge Kya?,2021,114 min,Romance,"This is the story of Rahul and Sonia. After marriage, Sonia disappears somewhere on the day of her birthday. And when she meets again, Sonia's memory is gone. Just after that, how does Rahul bring Sonia back in his life."
Movie,Biyer Phool,1995,138 min,Romance,"Lili, who runs the family business, strives for the well-being of her sister Mili. Fate plays a cruel hand when Lili unknowingly falls in love with Mili's lover."
Movie,Raju Bhai,2007,138 min,Romance,"Raju, a thug, falls in love with a girl and gives up his corrupt practices. However, he gets framed for a major scam that brings out his dark past, sabotaging his relationship."
Movie,Ishtam,2012,140 min,Romance,"When three spirits possess a timid young man and start making him act like a woman, his mother consults an exorcist who unearths a heartbreaking tale of societal injustice, murder and vengeance."
Movie,Udhayam NH4,2013,120 min,Romance,"Prabhu, a young college student, kidnaps his lover Rithika when her father disapproves of their relationship. Manoj Menon, an encounter specialist, is appointed to track them down."
Movie,Nootrenbadhu,2011,134 min,Romance,"Soon after his marriage to Renuka, Dr Ajay learns that he has cancer and has only six months left to live. He fakes his death, moves to India and decides to lead his remaining life helping others."
Movie,Maayanadhi,2020,113 min,Romance,"Kousalya, an aspiring doctor, and her doting father live a humble and peaceful life until her father discovers her love for an auto driver."
Movie,Ganesapuram,2021,144 min,Romance,"During one panchayat, Chinna beats the Village president Kayal Perera.Following this Perera's son Rajasimman plans to take revenge on Chinna and his friends. Menawhile, Chinna falls in love with Risha."
