type,title,release_year,duration,listed_in,description
Movie,Make Believe,2011,36 min,Music Videos and Concerts,"Make Believe, the musicians behind Joan of Arc, challenge their audience with rhythmic, off-kilter rock."
Movie,"Made in Mexico (Spanish Language, No Subtitles)",2011,21 min,Music Videos and Concerts,"Made in Mexico is experimental hard rock from some punky, well-dressed co-eds."
Movie,Joseph Israel,2008,42 min,Music Videos and Concerts,"Joseph Israel stripped his craft down to bare bones, acoustic numbers for this set at Southpaw."
Movie,John Brown's Body,2004,90 min,Music Videos and Concerts,"JBB let the good vibes flow, stirring an eager crowd into an absolute tizzy at Brooklyn's Southpaw."
Movie,Joan of Arc,2011,39 min,Music Videos and Concerts,Indie veterans Joan of Arc take their post-rock experiments to the Knitting Factory.
Movie,Icy Demons,2008,38 min,Music Videos and Concerts,Icy Demons navigate more sonic terrain than Lewis and Clark over the course of their performance at New York's Knitting Factory.
Movie,Hot Buttered Rum,2011,38 min,Music Videos and Concerts,Hot Buttered Run bring a good ol' foot-stompin' time on the Lower East Side.
Movie,Holy Hail,2011,26 min,Music Videos and Concerts,Holy Hail rain catchy as can be disco dance beats and furiously fuzzy bass grooves down on Brooklyn's Luna Lounge.
Movie,HEALTH,2008,30 min,Music Videos and Concerts,HEALTH - LA's current kings of noise - blow the doors off the Music Hall of Williamsburg in this combustible performance from the After the Jump Festival.
Movie,Harlem Shakes,2011,35 min,Music Videos and Concerts,Harlem Shakes roll through an exuberant set of scrumptious pop in NYC.
Movie,Gil Mantera's Party Dream,2011,55 min,Music Videos and Concerts,"Bright costumes, vocoder, and retro dance tunes from this partying duo, Gil Mantera's Party Dream."
Movie,Figurines,2011,42 min,Music Videos and Concerts,"Danish indie rockers, Figurines, bring it west."
Movie,Fiery Furnaces,2011,56 min,Music Videos and Concerts,"Experimental indie-rock from a brother-and-sister duo, Fiery Furnaces."
Movie,Favourite Sons,2011,40 min,Music Videos and Concerts,"Crooning, brooding bar-rock with hints of Echo & the Bunnymen is what you'll get from Favorite Sons."
Movie,Faces on Film,2011,34 min,Music Videos and Concerts,"These Boston-based newcomers, Faces on Film, are creating quite a stir in the indie scene."
Movie,Extra Golden,2018,58 min,Music Videos and Concerts,Cross continental collaboration Extra Golden take an eager audience globe trekking at New York's Knitting Factory.
Movie,EXIT cLoV,2011,39 min,Music Videos and Concerts,"A mixture of indie rock and political awareness, courtesy of this female-fronted DC act, eXIT cLOV."
Movie,Electric Six,2008,51 min,Music Videos and Concerts,Electric Six incite a mini-moshpit at the Bowery Ballroom.
