type,title,release_year,duration,listed_in,description
Movie,The House of Flowers: The Movie,2021,88 min,Comedies,The De La Mora siblings concoct a mischievous plan to break into their old family home to retrieve a hidden treasure of significant importance.
Movie,Osuofia in London,2003,84 min,Comedies,"A villager in Nigeria becomes the sole beneficiary of his late brother's estate in England, which, according to custom, includes his brother's fiancée."
Movie,Osuofia in London II,2004,70 min,Comedies,"After collecting his brother's inheritance, Osoufia returns to his Nigerian village with wealth and a British wife whose presence soon causes trouble."
Movie,#Selfie,2014,125 min,Comedies,"Two days before their final exams, three teen girls make a seaside getaway to have the time of their lives."
Movie,#Selfie 69,2016,119 min,Comedies,"After a painful breakup, a trio of party-loving friends makes a bet: who can get married in three days."
Movie,Kambili: The Whole 30 Yards,2020,119 min,Comedies,"Determined to marry before she turns 30, a woman tries to change her impulsive ways and do whatever it takes to win back the boyfriend who left her."
Movie,Ali & Ratu Ratu Queens,2021,101 min,Comedies,"After his father's passing, a teenager sets out for New York in search of his estranged mother and soon finds love and connection in unexpected places."
Movie,Aziza,2019,13 min,Comedies,"This short film follows a newly displaced Syrian couple's drive around Beirut, which then morphs into a hallucinatory and nostalgic trip."
Movie,Silver Linings Playbook,2012,122 min,Comedies,"A man with bipolar disorder moves home with his parents and makes a connection with a spirited widow, which helps both of them heal in unique ways."
Movie,A Man For The Week End,2018,95 min,Comedies,A career-focused woman convinces a colleague to pose as her boyfriend for a family visit — and must face a meddling mom and some unexpected feelings.
Movie,Life of Crime,2013,101 min,Comedies,"After two small-time crooks kidnap and ransom a rich businessman's wife, they discover a flaw in their plan: Her cheating husband doesn't want her back."
Movie,Sarbath,2021,113 min,Comedies,"When a city man returns to his native village for his brother’s wedding, several unforeseen snags make his visit more eventful than anticipated."
Movie,Confusion Na Wa,2013,106 min,Comedies,A misplaced cell phone's incriminating content becomes a prime blackmail opportunity for a pair of petty thieves who soon regret their greedy scheme.
Movie,Sweet & Sour,2021,103 min,Comedies,"Faced with real-world opportunities and challenges, a couple endures the highs and lows of trying to make a long-distance relationship survive."
Movie,Trippin' with the Kandasamys,2021,94 min,Comedies,"To rekindle their marriages, best friends-turned-in-laws Shanthi and Jennifer plan a couples' getaway. But it comes with all kinds of surprises."
Movie,Dancing Queens,2021,111 min,Comedies,"A dancer who gets a job cleaning at a struggling drag club dreams of being in the show, and her talent catches an ambitious choreographer's eye."
