type,title,release_year,duration,listed_in,description
Movie,The Beginning of Life 2: Outside,2020,92 min,Documentaries,"As urbanization expands throughout society, this documentary discusses the value of finding ways for children to forge real connections with nature."
Movie,We Are All For The Fatherland,1979,74 min,Documentaries,"After the 1978 Israeli invasion of Lebanon, children try to sing the national anthem as citizens search for hope in the war-torn South."
Movie,The Beginning of Life,2016,96 min,Documentaries,"Scientists, advocates and parents around the world explore how carefully tending to kids' earliest needs can shape the course of human society."
Movie,Ya no estoy aquí: Una conversación entre Guillermo del Toro y Alfonso Cuarón,2020,15 min,Documentaries,"Guillermo del Toro and Alfonso Cuarón discuss fellow Mexican director Fernando Frías de la Parra's award-winning film ""I'm No Longer Here."""
Movie,Secrets of the Saqqara Tomb,2020,114 min,Documentaries,"After unearthing a tomb that had been untouched for 4,400 years, Egyptian archaeologists attempt to decipher the history of the extraordinary find."
Movie,Guillermo Vilas: Settling the Score,2020,95 min,Documentaries,"An Argentine journalist strives to prove that his countryman, tennis star Guillermo Vilas, was wrongly denied the No. 1 world ranking in the 1970s."
Movie,Bending the Arc,2017,102 min,Documentaries,This documentary follows a group of ambitious advocates whose mission to save lives in Haiti turns into a global fight for health care and justice.
Movie,Brave Blue World: Racing to Solve Our Water Crisis,2020,51 min,Documentaries,"From reuse to energy generation, new innovations across five continents are explored in this documentary about building a future for sustainable water."
Movie,Heritages,2014,96 min,Documentaries,"After being forced to leave his country three times, a Lebanese film director traces his roots and analyzes key moments of the nation's history."
Movie,Panoptic,2017,69 min,Documentaries,This documentary dissects Lebanon's present-day paradoxes stemming from years of conflict as the director attempts to reconcile with her nation's past.
Movie,Whispers,1980,93 min,Documentaries,"With her home devastated by war, a Lebanese poet takes a cross-country road trip, looking for glimmers of hope through nostalgic memories and verse."
Movie,Rooting for Roona,2020,42 min,Documentaries,"In rural India, a child with hydrocephalus gets a chance at life-changing surgery after her photos go viral. This documentary charts her journey."
Movie,BLACKPINK: Light Up the Sky,2020,80 min,Documentaries,Record-shattering Korean girl band BLACKPINK tell their story — and detail the hard-fought journey of the dreams and trials behind their meteoric rise.
Movie,The Three Deaths of Marisela Escobedo,2020,110 min,Documentaries,This documentary examines a mother's tireless crusade to jail her daughter's murderer after Mexico's justice system failed to do so.
Movie,Bigflo & Oli: Hip Hop Frenzy,2020,100 min,Documentaries,"Go backstage with French rap duo Bigflo & Oli in this intimate music documentary, then join the superstar siblings as they embark on a major tour."
Movie,Hubie Halloween,2020,104 min,Documentaries,"Hubie's not the most popular guy in Salem, Mass., but when Halloween turns truly spooky, this good-hearted scaredy-cat sets out to keep his town safe."
Movie,Dolly Parton: Here I Am,2019,90 min,Documentaries,"Dolly Parton leads a moving, musical journey in this documentary that details the people and places who have helped shape her iconic career."
Movie,David Attenborough: A Life on Our Planet,2020,84 min,Documentaries,"A broadcaster recounts his life, and the evolutionary history of life on Earth, to grieve the loss of wild places and offer a vision for the future."
Movie,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",2020,44 min,Documentaries,"From unseen footage to the last table read, this documentary takes an inside look at the final season of the acclaimed comedy series ""Schitt's Creek."""
Movie,Vampires vs. the Bronx,2020,86 min,Documentaries,Three gutsy kids from a rapidly gentrifying Bronx neighborhood stumble upon a sinister plot to suck all the life from their beloved community.
Movie,Carlos Almaraz: Playing with Fire,2019,83 min,Documentaries,"Mixing archival footage with interviews, this film celebrates one of Los Angeles's most influential painters and Chicano art activists from the 1970s."
Movie,Human Nature,2019,95 min,Documentaries,"From breakthrough science to the boundaries of morality, this documentary spotlights a revelation in genetic modification research known as CRISPR."
Movie,I'm Leaving Now,2019,75 min,Documentaries,"In this evocative documentary, an undocumented immigrant plans to return to Mexico after 16 years but his family tells him he needs to stay in the US."
Movie,Rize,2005,87 min,Documentaries,"This documentary explores ""krumping,"" a fast-paced urban dance, and follows the man that originated the phenomenon in South Central Los Angeles."
Movie,American Murder: The Family Next Door,2020,84 min,Documentaries,"Using raw, firsthand footage, this documentary examines the disappearance of Shanann Watts and her children, and the terrible events that followed."
Movie,The Boys in the Band: Something Personal,2020,28 min,Documentaries,"Decades after his play first put gay life center stage, Mart Crowley joins the cast and crew of the 2020 film to reflect on the story's enduring legacy."
Movie,Bully,2012,98 min,Documentaries,This eye-opening documentary tracks the stories of five different families whose children are struggling to defend themselves from school bullies.
Movie,Amandla! A Revolution in Four Part Harmony,2002,103 min,Documentaries,This documentary recounts the fascinating and little-known role that music has played in the struggle to eradicate apartheid in South Africa.
Movie,Zulu Man in Japan,2019,44 min,Documentaries,"In this documentary, South African rapper Nasty C hits the stage and streets of Tokyo, introducing himself to the city's sights, sounds and culture."
Movie,Kiss the Ground,2020,85 min,Documentaries,Science experts and celebrity activists unpack the ways in which the earth's soil may be the key to combating climate change and preserving the planet.
Movie,A Love Song for Latasha,2020,20 min,Documentaries,The killing of Latasha Harlins became a flashpoint for the 1992 LA uprising. This documentary evocatively explores the 15-year-old's life and dreams.
Movie,GIMS: On the Record,2020,96 min,Documentaries,Go backstage with beloved rap superstar Gims in the year leading up to his major 2019 Stade de France performance in this up-close documentary.
Movie,Hope Frozen: A Quest to Live Twice,2020,80 min,Documentaries,"A Thai scientist and his family decide to cryonically freeze their cherished, dying toddler. This heartfelt documentary follows their journey."
Movie,The Babysitter: Killer Queen,2020,102 min,Documentaries,"Two years after Cole survived a satanic blood cult, he's living another nightmare: high school. And the demons from his past? Still making his life hell."
Movie,The Social Dilemma,2020,94 min,Documentaries,"This documentary-drama hybrid explores the dangerous human impact of social networking, with tech experts sounding the alarm on their own creations."
Movie,"Waiting for ""Superman""",2010,111 min,Documentaries,"This dynamic documentary weaves together stories about students, educators and reformers to shed light on America's failing public school system."
Movie,Sky Tour: The Movie,2020,93 min,Documentaries,"From the preparations to the performances, this documentary showcases Vietnamese pop idol Sơn Tùng M-TP and the passion behind his Sky Tour concerts."
Movie,"Take the Ball, Pass the Ball",2018,109 min,Documentaries,"Through firsthand accounts and analysis, this football documentary details the dominance of FC Barcelona from 2008-2012 under manager Pep Guardiola."
Movie,Making The Witcher,2020,33 min,Documentaries,"Journey into the extraordinary world of ""The Witcher"" — from casting the roles to Jaskier's catchy song — in this behind-the-scenes look at the series."
Movie,Rising Phoenix,2020,107 min,Documentaries,"Elite athletes and insiders reflect on the Paralympic Games and examine how they impact a global understanding of disability, diversity and excellence."
Movie,John Was Trying to Contact Aliens,2020,17 min,Documentaries,"A rural electronics whiz broadcasts radio signals into space and monitors for signs of aliens, but makes a more important connection here on Earth."
Movie,Islands of Faith,2018,88 min,Documentaries,"Through the lens of faiths and cultures in seven provinces in Indonesia, this documentary follows individuals who strive to address climate change."
Movie,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,2020,59 min,Documentaries,"With highlights from the 2020 tourney, this program offers an inside look at the global showcase for women's cricket — the ICC Women's T20 World Cup."
Movie,Stars in the Sky: A Hunting Story,2018,69 min,Documentaries,"This documentary follows a group of hunters as they grapple with the complexities, controversies, and contradictions of pursuing animals in the wild."
Movie,Nasha Natasha,2020,72 min,Documentaries,Concert and behind-the-scenes footage capture life on tour for Uruguayan sensation Natalia Oreiro as she performs for packed crowds throughout Russia.
Movie,Anelka: Misunderstood,2020,95 min,Documentaries,"Inscrutable, incomparable or both? Famed French footballer Nicolas Anelka’s controversial legacy is explored in this in-depth documentary."
Movie,The Speed Cubers,2020,41 min,Documentaries,This documentary captures the extraordinary twists and turns in the journeys of Rubik's Cube-solving champions Max Park and Feliks Zemdegs.
Movie,Tread,2019,88 min,Documentaries,This documentary reconstructs the pivotal moments that drove a man on a rampage to destroy a small town with a bulldozer he fortified in secret.
Movie,The Remix: Hip Hop X Fashion,2019,67 min,Documentaries,This documentary profiles Black visionaries in fashion who rewrote narratives on the runway and turned hip-hop style into a global phenomenon.
Movie,Father Soldier Son,2020,100 min,Documentaries,"After a single father is severely wounded in Afghanistan, he and his sons embark on a journey of sacrifice and a search for redemption."
Movie,We Are One,2020,86 min,Documentaries,"Activists around the world fight injustice and drive social change in this documentary that follows their participation in the music video ""Solidarité."""
Movie,The Claudia Kishi Club,2020,17 min,Documentaries,"Asian American creatives pay passionate tribute to the iconic, stereotype-busting ""Baby-Sitters Club"" character in this heartfelt documentary short."
Movie,Born Racer,2018,89 min,Documentaries,"In this all-access pass, IndyCar champion Scott Dixon and his team navigate the risks on the road in the quest to win it all."
Movie,Mucho Mucho Amor: The Legend of Walter Mercado,2020,96 min,Documentaries,"Dazzling and tender-hearted, legendary astrologer Walter Mercado vanished at the peak of his fame. This documentary poignantly explains what happened."
Movie,A Kid from Coney Island,2019,89 min,Documentaries,"From gifted athlete to professional NBA hooper, Coney Island's Stephon Marbury navigates the pressures, pitfalls and peaks of his basketball journey."
Movie,I Am Not Your Negro,2017,94 min,Documentaries,"Based on James Baldwin's unfinished book, this visual essay explores racism through the stories of Medgar Evers, Malcolm X and Martin Luther King Jr."
Movie,#AnneFrank - Parallel Stories,2019,95 min,Documentaries,"Through her diary, Anne Frank's story is retold alongside those of five Holocaust survivors in this poignant documentary from Oscar winner Helen Mirren."
Movie,David Foster: Off the Record,2019,107 min,Documentaries,"From child prodigy to iconic music producer, David Foster shares the stories behind his success with rare footage and interviews with his collaborators."
Movie,The Silence of Others,2019,96 min,Documentaries,"Filmed over six years, this documentary captures the struggles of victims who suffered abuse under Gen. Francisco Franco's regime as they seek justice."
Movie,Skin,2019,76 min,Documentaries,"On a quest to find beauty in all complexions, actress Beverly Naya travels to her home country of Nigeria and explores colorism's impact on society."
Movie,Athlete A,2020,104 min,Documentaries,This documentary focuses on the gymnasts who survived USA Gymnastics doctor Larry Nassar's abuse and the reporters who exposed USAG's toxic culture.
Movie,Disclosure,2020,108 min,Documentaries,"In this documentary, leading trans creatives and thinkers share heartfelt perspectives and analysis about Hollywood's impact on the trans community."
