type,title,release_year,duration,listed_in,description
TV Show,Sinatra: All or Nothing at All,2015,1 Season,Docuseries,"Legendary crooner Frank Sinatra's life and talent are captured in this documentary series featuring fond memories from friends, family and colleagues."
TV Show,Street Food: Latin America,2020,1 Season,Docuseries,"In this vibrant docuseries, Latin American chefs tell their stories and bring a taste of tradition and innovation to their delicious offerings."
TV Show,The Business of Drugs,2020,1 Season,Docuseries,"To understand the origins and true impact of the business of drugs, a former CIA analyst investigates the economics of six illicit substances."
TV Show,Down to Earth with Zac Efron,2020,1 Season,Docuseries,"Actor Zac Efron journeys around the world with wellness expert Darin Olien in a travel show that explores healthy, sustainable ways to live."
TV Show,JU-ON: Origins,2020,1 Season,TV Horror,A paranormal researcher searches obsessively for a cursed home where something terrible happened to a mother and her child long ago.
TV Show,Home Game,2020,1 Season,Docuseries,"This docuseries profiles unique and dangerous traditional sports from around the world, as well as the communities and cultures where they thrive."
TV Show,Babies,2020,2 Seasons,Docuseries,"From nature to nurture, this docuseries explores the groundbreaking science that reveals how infants discover life during their very first year."
TV Show,Lenox Hill,2020,1 Season,Docuseries,Four doctors at New York's storied Lenox Hill Hospital balance their personal lives and their dedication to their patients in this documentary series.
TV Show,Reality Z,2020,1 Season,TV Horror,"With Rio de Janeiro under a zombie attack, reality show contestants shelter in a TV studio, where they must deal with more than flesh-eating hordes."
TV Show,History 101,2020,1 Season,Docuseries,"Infographics and archival footage deliver bite-size history lessons on scientific breakthroughs, social movements and world-changing discoveries."
TV Show,Especial 20 años Fútbol de Primera,2020,1 Season,Docuseries,"Revisit the emotional bouts and memorable highlights from the past two decades in this special celebrating esteemed TV show ""Fútbol de Primera."""
TV Show,Strangers from Hell,2019,1 Season,TV Horror,Unpleasant events disturb the life of an aspiring crime fiction writer when he becomes a resident of an apartment building teeming with shady neighbors.
TV Show,Hangar 1: The UFO Files,2015,1 Season,Docuseries,Researchers add context and clarity to UFO mysteries and conspiracy theories as they unpack clues in a trove of files covering decades of sightings.
TV Show,The Universe: Ancient Mysteries Solved,2015,1 Season,Docuseries,"From astronomical events to shapes and patterns in space, strange and wonderful phenomena are explored with modern science in this series."
TV Show,WWII in HD,2009,1 Season,Docuseries,Rare color footage interwoven with firsthand interviews and diary entries bring to life the global sweep of World War II via those who were there.
TV Show,"Coronavirus, Explained",2020,1 Season,Docuseries,"In 2020, the world changed. This topical series examines the coronavirus pandemic, the efforts to combat it and ways to manage its mental health toll."
TV Show,Absurd Planet,2020,1 Season,Docuseries,"A cast of quirky critters and Mother Nature herself narrate this funny science series, which peeks into the lives of Earth’s most incredible animals."
TV Show,Sunderland 'Til I Die,2020,2 Seasons,Docuseries,This docuseries follows English soccer club Sunderland through the 2017-18 season as they try to bounce back after relegation from the Premier League.
TV Show,We Speak Dance,2018,1 Season,Docuseries,Trained dancer Vandana Hart travels the world to learn traditional and urban dance styles from the local experts who know them best.
TV Show,Ken Burns Presents: College Behind Bars: A Film by Lynn Novick and Produced by Sarah Botstein,2019,1 Season,Docuseries,"This docuseries follows several incarcerated people as they pursue a college degree through the Bard Prison Initiative, a rigorous education program."
TV Show,100 Humans,2020,1 Season,Docuseries,"One hundred hardy souls from diverse backgrounds participate in playful experiments exploring age, sex, happiness and other aspects of being human."
TV Show,Bloodride,2020,1 Season,TV Horror,"The doomed passengers aboard a spectral bus head toward a gruesome, unknown destination in this deliciously macabre horror anthology series."
TV Show,Ugly Delicious,2020,2 Seasons,Docuseries,"All the flavor. None of the BS. Star chef David Chang leads friends on a mouthwatering, cross-cultural hunt for the world's most satisfying grub."
TV Show,Spectros,2020,1 Season,TV Horror,A group of teens get caught up in a supernatural clash as vengeful spirits from centuries past rise up in the Liberdade district of São Paulo.
TV Show,Night on Earth,2020,1 Season,Docuseries,"This nature series’ new technology lifts night’s veil to reveal the hidden lives of the world’s creatures, from lions on the hunt to bats on the wing."
TV Show,Rise of Empires: Ottoman,2020,1 Season,Docuseries,Ottoman Sultan Mehmed II wages an epic campaign to take the Byzantine capital of Constantinople and shapes the course of history for centuries.
TV Show,Pandemic: How to Prevent an Outbreak,2020,1 Season,Docuseries,"In this docuseries, meet the heroes on the front lines of the battle against influenza and learn about their efforts to stop the next global outbreak."
TV Show,Hip-Hop Evolution,2020,4 Seasons,Docuseries,"Interviews with influential MCs, DJs and moguls trace the genre's dynamic evolution from the 1970s through the 1990s in this documentary series."
TV Show,Cheer,2020,1 Season,Docuseries,This gripping docuseries follows the ups and downs of Navarro College's competitive cheer squad as they work to win a coveted national title.
TV Show,"Sex, Explained",2020,1 Season,Docuseries,"From the biology of attraction to the history of birth control, explore the ins and outs of sex in this entertaining and enlightening series."
TV Show,ARASHI's Diary -Voyage-,2019,1 Season,Docuseries,"Twenty years after their debut, join the beloved members of Arashi on a new journey as they showcase their lives, talents and gifts to the world."
TV Show,Kevin Hart: Don’t F**k This Up,2019,1 Season,Docuseries,"Amid turmoil in his career and marriage, comedian and film star Kevin Hart opens up about his personal breakthroughs as he navigates crises and fame."
TV Show,Nightflyers,2018,1 Season,TV Horror,"With humankind's future at stake, a group of scientists and a powerful telepath venture into the void aboard a spaceship full of secrets."
TV Show,Maradona in Mexico,2020,1 Season,Docuseries,"In this docuseries, soccer great Diego Maradona comes to Culiacán, the heart of the Sinaloa Cartel, to save the local team, the Dorados, and maybe himself, too."
TV Show,Greatest Events of WWII in Colour,2019,1 Season,Docuseries,"From the attack on Pearl Harbor to D-Day, the most pivotal events of World War II come to life in this vivid docuseries featuring colorized footage."
TV Show,A Year In Space,2015,1 Season,Docuseries,Two astronauts attempt to brave a life in Earth's orbit on a record-setting mission to see if humans have the endurance to survive a flight to Mars.
TV Show,Shine On with Reese,2018,1 Season,Docuseries,"In a talk show straight from the heart, actor and producer Reese Witherspoon visits with groundbreaking women to discuss their inspiring journeys."
TV Show,"Breakfast, Lunch & Dinner",2019,1 Season,Docuseries,"Chef David Chang takes his insatiable curiosity about food, culture and identity on the road, in the convivial company of fun-loving celebrity guests."
TV Show,Rotten,2019,2 Seasons,Docuseries,This docuseries travels deep into the heart of the food supply chain to reveal unsavory truths and expose hidden forces that shape what we eat.
TV Show,Living Undocumented,2019,1 Season,Docuseries,Eight undocumented families' fates roller-coast as the United States' immigration policies are transformed.
TV Show,Abstract: The Art of Design,2019,2 Seasons,Docuseries,Step inside the minds of the most innovative designers in a variety of disciplines and learn how design impacts every aspect of life.
TV Show,Inside Bill's Brain: Decoding Bill Gates,2019,1 Season,Docuseries,Take a trip inside the mind of Bill Gates as the billionaire opens up about those who influenced him and the audacious goals he's still pursuing.
TV Show,"The Mind, Explained",2019,1 Season,Docuseries,"Ever wonder what's happening inside your head? From dreaming to anxiety disorders, discover how your brain works with this illuminating series."
TV Show,Moving Art,2018,3 Seasons,Docuseries,"Experience nature's art as filmmaker Louie Schwartzberg highlights the beauty that lurks in oceans, forests, deserts and flowers."
TV Show,Diagnosis,2019,1 Season,Docuseries,Dr. Lisa Sanders crowdsources diagnoses for mysterious and rare medical conditions in a documentary series based on her New York Times Magazine column.
TV Show,The Family,2019,1 Season,Docuseries,"An enigmatic conservative Christian group known as the Family wields enormous influence in Washington, D.C., in pursuit of its global ambitions."
TV Show,Typewriter,2019,1 Season,TV Horror,"Three young friends in Goa plan to search an old villa for ghosts, but when a new family moves in, the home’s buried past resurfaces in chilling ways."
TV Show,Stranger Things,2019,3 Seasons,TV Horror,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces and one strange little girl."
TV Show,The Last Czars,2019,1 Season,Docuseries,"When social upheaval sweeps Russia in the early 20th century, Czar Nicholas II resists change, sparking a revolution and ending a dynasty."
TV Show,Hyper HardBoiled Gourmet Report,2017,1 Season,Docuseries,"To live is to eat. For people around the world in precarious and dangerous circumstances, eating itself is dangerous, precarious – and essential."
TV Show,Chambers,2019,1 Season,TV Horror,"Haunted by eerie visions and sinister impulses after a heart transplant, a teenager tries to unmask the truth behind her donor's mysterious death."
TV Show,Street Food,2019,1 Season,Docuseries,Embark on a global cultural journey into street food and discover the stories of the people who create the flavorful dishes.
TV Show,Time: The Kalief Browder Story,2017,1 Season,Docuseries,"This series traces the tragic case of Kalief Browder, a Bronx teen who spent three horrific years in jail, despite never being convicted of a crime."
TV Show,Our Planet,2019,1 Season,Docuseries,Experience our planet's natural beauty and examine how climate change impacts all living creatures in this ambitious documentary of spectacular scope.
TV Show,Roman Empire: Reign of Blood,2019,3 Seasons,Docuseries,"This stylish mix of documentary and historical epic chronicles the reign of Commodus, the emperor whose rule marked the beginning of Rome's fall."
TV Show,Cricket Fever: Mumbai Indians,2019,1 Season,Docuseries,Follow Indian Premier League champions Mumbai Indians through the 2018 season in this series featuring insider insights and intense cricket action.
TV Show,Losers,2019,1 Season,Docuseries,"In a ""winning is everything"" society, how do we handle failure? This series profiles athletes who have turned the agony of defeat into human triumph."
TV Show,The Kirlian Frequency,2017,1 Season,TV Horror,"In the midnight hour, a lone DJ broadcasts the strangest – and scariest – tales from the outer edges of Kirlian, a lost city somewhere in Argentina."
TV Show,The World's Most Extraordinary Homes,2019,3 Seasons,Docuseries,Award-winning architect Piers Taylor and actress/property enthusiast Caroline Quentin travel the world to tour unconventional homes in extreme places.
TV Show,Trigger Warning with Killer Mike,2019,1 Season,Docuseries,"In this funny and provocative series, rapper and activist Killer Mike puts his revolutionary ideas about achieving social change into action."
TV Show,7 Days Out,2018,1 Season,Docuseries,"Witness the excitement and drama behind the scenes in the seven days leading up to major live events in the worlds of sports, fashion, space and food."
TV Show,Age of Tanks,2017,1 Season,Docuseries,The history of military tanks unfolds in a documentary series that traces their role in history and geopolitics from World War I to the 21st century.
