type,title,release_year,duration,listed_in,description
TV Show,Back Street Girls -GOKUDOLS-,2018,1 Season,Anime Series,"To pay for an epic blunder, three yakuza brothers are forced to alter their bodies, form a girl group and break into the underground J-Pop idol scene."
TV Show,Beyblade Burst Evolution,2017,1 Season,Anime Series,"Scouted by a famous Spanish club, Valt Aoi heads to Spain. With their sights on the World League, he and his teammates face the European League first."
TV Show,Fate/EXTRA Last Encore,2018,2 Seasons,Anime Series,"Hakuno Kishinami finds himself in the midst of a Holy Grail war with no memories of how he got there. Through his confusion, he must fight to survive."
TV Show,LOST SONG,2018,1 Season,Anime Series,"War looms over the kingdom of Neunatia, where two young women are both burdened and blessed by the power of song."
TV Show,Violet Evergarden: Special,2018,1 Season,Anime Series,"Auto Memory Doll Violet Evergarden writes letters for people who can’t, learning about her war-torn country and her own hardened heart along the way."
TV Show,DRAGON PILOT: Hisone & Masotan,2018,1 Season,Anime Series,Recently stationed Air Self-Defense Force rookie Hisone Amakasu is chosen by a dragon concealed within Gifu Air Base to be his pilot.
TV Show,Mobile Suit Gundam UC,2014,1 Season,Anime Series,"When Banagher Links meets the mysterious Audrey Burne, he inherits the Unicorn Gundam and is swept up into the battle for space colony independence."
TV Show,SWORDGAI The Animation,2018,2 Seasons,Anime Series,"A young man becomes host to a legendary infernal sword and, with the fate of humanity now in his arm, wields its demonic power against his enemies."
TV Show,Dinosaur King,2008,2 Seasons,Anime Series,"Aided by tablets found near a downed meteorite, Max, Rex and Zoe race the evil Alpha Gang as they travel the globe in search of living dinosaurs."
TV Show,Saint Seiya: The Lost Canvas,2009,1 Season,Anime Series,This anime adventure follows the battle between a saint of Athena and an avatar of Hades who's working on a painting that could destroy the world.
TV Show,Children of the Whales,2017,1 Season,Anime Series,"As a magic wielder, young archivist Chakuro knows his time is short, but everything changes when a girl from the outside appears on his island."
TV Show,A.I.C.O.,2018,1 Season,Anime Series,Everything Aiko knew was a lie. Now she's joining a team of Divers to reach the place where the Burst began to stop it for good and save her family.
TV Show,Devilman Crybaby,2018,1 Season,Anime Series,"With demons reawakened and humanity in turmoil, a sensitive demon-boy is led into a brutal, degenerate war against evil by his mysterious friend, Ryo."
TV Show,Fullmetal Alchemist,2003,1 Season,Anime Series,"Brothers Edward and Alphonse use alchemy to resurrect their mother, but they unleash a chemical reaction that tears apart their bodies."
TV Show,Fullmetal Alchemist: Brotherhood,2010,5 Seasons,Anime Series,After both suffer physical damage – brothers Edward and Alphonse battle nefarious forces to try to reclaim their bodies in this supernatural anime.
TV Show,Pokémon: Indigo League,2000,1 Season,Anime Series,"Explore the world of Pokémon with 10-year-old Ash Ketchum and his partner, Pikachu, as they aim for Ash's ultimate goal: becoming a Pokémon master."
TV Show,The Irregular at Magic High School,2014,1 Season,Anime Series,"Siblings Tatsuya and Miyuki enroll at Magic High School, where Miyuki's honors status comes between her and her underachieving older brother."
TV Show,Glitter Force Doki Doki,2017,2 Seasons,Anime Series,Four girls summon their inner superheroes to defend Earth and the magical kingdom of Splendorius from King Mercenare and his minions.
TV Show,Fate/Apocrypha,2017,2 Seasons,Anime Series,The theft of the Greater Grail from Fuyuki City leads to a splintered timeline in which the Great Holy Grail War is waged on an unprecedented scale.
TV Show,ID-0,2017,1 Season,Anime Series,"In the midst of a field exercise operating I-Machines, Alliance Academy student Maya Mikuri is thrown into an entirely different kind of adventure."
TV Show,Beyblade Burst,2016,1 Season,Anime Series,"Middle schooler Valt Aoi, with his Beyblade Valtryek, faces off against friends, classmates and rivals to become the world's number one Blader."
TV Show,Dark Matter,2017,3 Seasons,TV Sci-Fi & Fantasy,"After waking up aboard a derelict spaceship with no memories, the crew of the Raza investigates the mystery of their identities and destination."
TV Show,Gurren Lagann,2007,1 Season,Anime Series,"When a young laborer escapes to the world aboveground, he discovers a violent land in which humans battle robots controlled by a power-hungry noble."
TV Show,Little Witch Academia,2017,2 Seasons,Anime Series,"Akko enrolls at the Luna Nova Witchcraft Academy. She's not the best student, but her bright attitude is the key to her and her friends' success."
